,STATION,NAME,DATE,PRCP,TMAX,TMIN
3053,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-11,0.58,83.0,63.0
3054,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-12,0.0,81.0,64.0
3055,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-13,0.0,87.0,70.0
3056,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-14,0.0,76.0,53.0
3057,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-15,0.0,70.0,54.0
3058,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-16,0.29,85.0,69.0
3059,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-17,1.32,70.0,52.0
3060,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-18,0.0,69.0,52.0
3061,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-19,0.0,68.0,51.0
3062,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-20,0.0,74.0,56.0
3063,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-21,0.01,79.0,56.0
3064,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-22,0.02,70.0,63.0
3065,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-23,0.05,78.0,59.0
3066,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-24,0.2,77.0,56.0
3067,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-25,0.0,76.0,57.0
3068,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-26,0.0,83.0,64.0
3069,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-27,0.0,89.0,70.0
3070,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-28,0.31,90.0,65.0
3071,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-29,0.85,66.0,53.0
3072,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-30,0.0,62.0,54.0
3073,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-05-31,0.0,77.0,59.0
3074,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-01,0.0,76.0,55.0
3075,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-02,0.0,90.0,53.0
3076,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-03,0.0,82.0,64.0
3077,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-04,0.1,90.0,69.0
3078,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-05,0.75,89.0,62.0
3079,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-06,0.0,80.0,61.0
3080,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-07,0.0,78.0,61.0
3081,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-08,0.0,86.0,67.0
3082,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-09,0.46,86.0,66.0
3083,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-10,0.11,83.0,69.0
3084,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-11,0.17,84.0,63.0
3085,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-12,0.0,67.0,61.0
3086,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-13,0.74,74.0,64.0
3087,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-14,0.0,87.0,67.0
3088,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-15,0.0,77.0,60.0
3089,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-16,0.0,84.0,65.0
3090,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-17,0.0,92.0,73.0
3091,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-18,0.0,95.0,80.0
3092,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-19,0.0,96.0,72.0
3093,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-20,0.6,78.0,63.0
3094,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-21,0.0,84.0,67.0
3095,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-22,0.0,82.0,66.0
3096,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-23,0.03,83.0,67.0
3097,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-24,0.0,85.0,67.0
3098,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-25,0.0,88.0,72.0
3099,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-26,0.94,92.0,80.0
3100,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-27,0.0,87.0,70.0
3101,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-28,0.0,84.0,67.0
3102,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-29,0.0,87.0,69.0
3103,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-06-30,0.0,89.0,69.0
3104,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-01,0.0,89.0,73.0
3105,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-02,0.0,94.0,77.0
3106,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-03,1.0,92.0,70.0
3107,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-04,0.0,92.0,71.0
3108,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-05,0.0,78.0,63.0
3109,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-06,0.0,85.0,69.0
3110,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-07,0.0,86.0,73.0
3111,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-08,0.0,93.0,79.0
3112,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-09,0.0,95.0,68.0
3113,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-10,0.2,90.0,75.0
3114,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-11,0.0,86.0,70.0
3115,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-12,0.0,89.0,72.0
3116,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-13,0.0,90.0,72.0
3117,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-14,0.5,91.0,72.0
3118,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-15,2.47,91.0,70.0
3119,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-16,0.34,91.0,69.0
3120,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-17,0.0,85.0,65.0
3121,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-18,0.0,85.0,65.0
3122,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-19,0.0,86.0,71.0
3123,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-20,0.0,79.0,69.0
3124,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-21,0.0,81.0,69.0
3125,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-22,0.0,89.0,71.0
3126,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-23,0.0,90.0,72.0
3127,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-24,0.11,93.0,70.0
3128,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-25,0.0,83.0,63.0
3129,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-26,0.0,86.0,70.0
3130,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-27,0.21,82.0,76.0
3131,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-28,0.95,91.0,69.0
3132,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-29,0.0,84.0,63.0
3133,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-30,0.0,76.0,62.0
3134,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-07-31,0.0,82.0,67.0
3135,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-01,0.0,86.0,76.0
3136,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-02,0.0,84.0,67.0
3137,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-03,0.73,76.0,66.0
3138,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-04,0.04,77.0,69.0
3139,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-05,0.0,86.0,71.0
3140,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-06,0.0,92.0,69.0
3141,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-07,0.0,83.0,66.0
3142,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-08,0.0,85.0,64.0
3143,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-09,0.0,85.0,66.0
3144,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-10,0.0,87.0,67.0
3145,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-11,0.0,91.0,69.0
3146,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-12,0.0,86.0,66.0
3147,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-13,0.9,80.0,67.0
3148,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-14,0.0,87.0,63.0
3149,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-15,0.42,80.0,59.0
3150,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-16,0.0,78.0,63.0
3151,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-17,0.0,82.0,66.0
3152,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-18,0.0,84.0,64.0
3153,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-19,0.0,86.0,67.0
3154,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-20,0.0,88.0,72.0
3155,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-21,0.0,89.0,71.0
3156,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-22,0.15,84.0,67.0
3157,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-23,0.02,76.0,67.0
3158,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-24,0.12,73.0,64.0
3159,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-25,0.0,82.0,64.0
3160,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-26,0.0,85.0,68.0
3161,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-27,0.0,90.0,70.0
3162,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-28,0.0,91.0,70.0
3163,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-29,0.0,81.0,61.0
3164,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-30,0.0,80.0,68.0
3165,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-08-31,0.0,80.0,73.0
3166,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-01,0.7,93.0,74.0
3167,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-02,0.0,90.0,76.0
3168,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-03,0.14,93.0,72.0
3169,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-04,0.0,86.0,69.0
3170,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-05,0.0,89.0,73.0
3171,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-06,0.0,90.0,76.0
3172,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-07,0.0,94.0,66.0
3173,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-08,0.06,83.0,66.0
3174,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-09,0.0,76.0,67.0
3175,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-10,0.0,75.0,67.0
3176,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-11,0.0,82.0,68.0
3177,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-12,0.0,84.0,62.0
3178,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-13,0.0,79.0,62.0
3179,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-14,0.51,71.0,53.0
3180,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-15,0.0,71.0,52.0
3181,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-16,0.23,71.0,53.0
3182,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-17,0.0,74.0,56.0
3183,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-18,0.0,76.0,58.0
3184,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-19,0.0,75.0,56.0
3185,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-20,0.0,69.0,58.0
3186,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-21,0.0,80.0,66.0
3187,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-22,0.0,79.0,63.0
3188,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-23,0.0,71.0,51.0
3189,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-24,0.0,72.0,56.0
3190,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-25,0.59,72.0,59.0
3191,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-26,0.12,65.0,56.0
3192,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-27,0.0,78.0,60.0
3193,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-28,0.0,84.0,62.0
3194,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-29,0.0,86.0,66.0
3195,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-09-30,0.08,76.0,65.0
3196,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-01,0.0,78.0,62.0
3197,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-02,0.0,72.0,61.0
3198,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-03,0.0,70.0,61.0
3199,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-04,0.4,72.0,61.0
3200,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-05,0.02,69.0,45.0
3201,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-06,0.0,62.0,50.0
3202,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-07,0.0,73.0,58.0
3203,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-08,0.48,71.0,61.0
3204,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-09,0.0,75.0,55.0
3205,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-10,0.0,71.0,53.0
3206,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-11,0.0,61.0,51.0
3207,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-12,0.5,55.0,46.0
3208,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-13,0.0,65.0,51.0
3209,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-14,0.05,71.0,61.0
3210,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-15,0.0,80.0,70.0
3211,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-16,1.4,77.0,61.0
3212,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-17,0.0,71.0,58.0
3213,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-18,0.0,73.0,58.0
3214,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-19,0.0,72.0,50.0
3215,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-20,0.0,56.0,42.0
3216,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-21,0.0,63.0,47.0
3217,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-22,0.05,71.0,55.0
3218,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-23,0.55,57.0,50.0
3219,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-24,0.12,57.0,51.0
3220,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-25,0.0,70.0,50.0
3221,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-26,0.0,70.0,54.0
3222,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-27,0.0,66.0,49.0
3223,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-28,0.0,69.0,52.0
3224,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-29,0.0,76.0,57.0
3225,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-30,0.0,69.0,47.0
3226,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-10-31,0.0,59.0,40.0
3227,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-01,0.46,52.0,43.0
3228,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-02,0.45,48.0,41.0
3229,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-03,0.0,48.0,40.0
3230,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-04,0.0,60.0,43.0
3231,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-05,0.0,71.0,53.0
3232,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-06,0.34,66.0,47.0
3233,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-07,0.41,53.0,46.0
3234,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-08,0.0,54.0,35.0
3235,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-09,0.0,49.0,38.0
3236,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-10,0.0,57.0,40.0
3237,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-11,0.0,63.0,45.0
3238,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-12,0.15,71.0,51.0
3239,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-13,0.0,67.0,39.0
3240,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-14,0.23,47.0,34.0
3241,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-15,0.0,41.0,31.0
3242,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-16,0.0,44.0,34.0
3243,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-17,0.5,44.0,38.0
3244,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-18,1.0,50.0,26.0
3245,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-19,0.0,32.0,22.0
3246,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-20,0.0,39.0,23.0
3247,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-21,0.0,50.0,28.0
3248,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-22,0.0,37.0,27.0
3249,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-23,0.0,46.0,28.0
3250,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-24,0.4,64.0,43.0
3251,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-25,0.0,71.0,54.0
3252,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-26,0.39,56.0,38.0
3253,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-27,0.7,40.0,34.0
3254,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-28,0.0,41.0,32.0
3255,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-29,0.01,38.0,28.0
3256,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-11-30,0.0,44.0,29.0
3257,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-01,0.0,57.0,43.0
3258,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-02,0.05,64.0,37.0
3259,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-03,0.25,45.0,34.0
3260,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-04,0.0,47.0,35.0
3261,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-05,0.2,45.0,35.0
3262,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-06,0.0,47.0,36.0
3263,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-07,0.64,50.0,36.0
3264,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-08,0.0,47.0,26.0
3265,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-09,0.71,38.0,27.0
3266,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-10,0.15,44.0,37.0
3267,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-11,0.03,42.0,32.0
3268,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-12,0.02,36.0,32.0
3269,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-13,0.0,41.0,35.0
3270,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-14,0.0,42.0,36.0
3271,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-15,0.0,47.0,39.0
3272,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-16,0.0,49.0,35.0
3273,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-17,0.0,52.0,37.0
3274,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-18,0.0,53.0,34.0
3275,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-19,0.0,41.0,36.0
3276,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-20,0.0,42.0,32.0
3277,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-21,0.0,35.0,31.0
3278,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-22,0.0,40.0,30.0
3279,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-23,0.23,49.0,33.0
3280,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-24,0.0,50.0,46.0
3281,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-25,0.97,64.0,48.0
3282,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-26,0.0,53.0,38.0
3283,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-27,0.0,51.0,37.0
3284,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-28,0.0,58.0,38.0
3285,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-29,0.0,56.0,39.0
3286,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-30,0.0,46.0,31.0
3287,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2014-12-31,0.0,37.0,26.0
3288,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-01,0.0,34.0,26.0
3289,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-02,0.0,41.0,30.0
3290,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-03,0.0,43.0,32.0
3291,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-04,1.07,45.0,34.0
3292,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-05,0.12,57.0,37.0
3293,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-06,0.06,38.0,18.0
3294,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-07,0.05,24.0,18.0
3295,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-08,0.0,24.0,10.0
3296,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-09,0.0,26.0,10.0
3297,USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2015-01-10,0.0,35.0,14.0
